match_id,id,index,period,timestamp,minute,second,type,team,player,possession,possession_team,x,y
3879607,fd8e9769-9d36-431e-acf5-75a3c1e32ef8,1,1,00:00:00.000,0,0,Starting XI,AC Milan,nan,1,AC Milan,,
3879607,e2ca683b-7f9f-40f8-bf2a-589dc74157e7,2,1,00:00:00.000,0,0,Starting XI,Atalanta,nan,1,AC Milan,,
3879607,c9c138f0-51ad-4902-85bd-2d9affd9a8f7,3,1,00:00:00.000,0,0,Half Start,Atalanta,nan,1,AC Milan,,
3879607,5646f99c-09d3-43ed-9e1c-994bb6e497ad,4,1,00:00:00.000,0,0,Half Start,AC Milan,nan,1,AC Milan,,
3879607,46131ddc-e430-4381-a2fc-401223700553,1801,2,00:00:00.000,45,0,Half Start,AC Milan,nan,114,AC Milan,,
3879607,7ece05a2-c12c-40b8-9afd-222b02d8296f,1802,2,00:00:00.000,45,0,Half Start,Atalanta,nan,114,AC Milan,,
3879607,e98699d7-80a1-4cea-8d7a-bb1c67e25c76,5,1,00:00:00.713,0,0,Pass,AC Milan,Riccardo Montolivo,2,AC Milan,60.0,40.0
3879607,83249ecd-d155-4fd7-bbda-1831a4f5c66d,9,1,00:00:03.139,0,3,Pass,AC Milan,Alessio Romagnoli,2,AC Milan,38.3,38.9
3879607,9218add9-cc44-464a-be6f-d654b7c1a282,13,1,00:00:08.254,0,8,Pass,AC Milan,Philippe Mexès,2,AC Milan,52.0,65.0
3879607,28248ee6-5a69-48e3-ba1a-25493624d56b,17,1,00:00:11.464,0,11,Pass,AC Milan,Juraj Kucka,2,AC Milan,85.2,51.6
3879607,f6b73fa7-4786-488e-a04f-a8cbd6343d55,25,1,00:00:18.095,0,18,Pass,Atalanta,Alberto Grassi,3,Atalanta,48.4,69.7
3879607,931731ae-5e23-4efe-94fc-217e4aa2dffd,28,1,00:00:20.331,0,20,Pass,Atalanta,Maximiliano Nicol Moralez,3,Atalanta,50.5,75.7
3879607,c9a8d622-234a-4075-81f7-f682a5bd2ef4,32,1,00:00:22.352,0,22,Pass,Atalanta,Cristian Raimondi,3,Atalanta,40.2,77.3
3879607,c544b67d-ff02-4a59-bc02-46d69d6a60fd,34,1,00:00:31.790,0,31,Pass,Atalanta,Cristian Raimondi,4,Atalanta,50.5,80.0
3879607,85796d17-1d3d-467f-b5dc-cf2df835c223,36,1,00:00:32.836,0,32,Pass,Atalanta,Mauricio Ricardo Pinilla Ferreira,4,Atalanta,58.0,67.4
3879607,5e936638-ef23-4d2a-8f13-7b0aca49fbd0,39,1,00:00:36.052,0,36,Pass,AC Milan,Alessio Romagnoli,5,AC Milan,32.0,16.2
3879607,ccd2235e-bdc4-4e4d-9c5f-9f52048bd79b,43,1,00:00:39.252,0,39,Pass,AC Milan,Gianluigi Donnarumma,5,AC Milan,7.7,34.6
3879607,796857ca-2de5-4c3b-a935-3cd002ef966a,45,1,00:00:41.170,0,41,Pass,AC Milan,Riccardo Montolivo,5,AC Milan,46.3,32.3
3879607,19ecbf36-fc6f-40c7-9a90-220df02ce022,47,1,00:00:43.498,0,43,Pass,AC Milan,Carlos Arturo Bacca Ahumada,5,AC Milan,56.7,36.3
3879607,1e8cb82d-4a15-4cb3-8883-9ddbdd4f0de5,50,1,00:00:44.704,0,44,Pass,AC Milan,Andrea Poli,5,AC Milan,53.7,28.9
3879607,a01bfd9b-3928-4bba-8fd6-adc8c9a1e61a,53,1,00:00:45.427,0,45,Pass,AC Milan,Riccardo Montolivo,5,AC Milan,47.6,34.1
3879607,1e76238b-5877-4195-acc0-9c287388da18,56,1,00:00:50.385,0,50,Pass,AC Milan,Luca Antonelli,5,AC Milan,76.4,6.0
3879607,ce408081-bfff-40af-8927-e44bb679d438,59,1,00:00:53.309,0,53,Pass,AC Milan,M''Baye Babacar Niang,5,AC Milan,89.8,14.1
3879607,48029c13-682b-4a07-b393-474eafbe6ecc,65,1,00:00:56.468,0,56,Pass,Atalanta,Maximiliano Nicol Moralez,6,Atalanta,37.2,57.6
3879607,96d993aa-9a38-42e2-9c5e-bbf4dd16e58e,67,1,00:00:57.156,0,57,Pass,Atalanta,Rafael Tolói,6,Atalanta,29.7,59.2
3879607,098788bc-87a6-423c-afff-08817794f0e8,71,1,00:01:00.680,1,0,Pass,Atalanta,Marten de Roon,6,Atalanta,47.0,75.6
3879607,36d1ce95-2747-4b4b-b15a-e5081a0fcfad,74,1,00:01:02.438,1,2,Pass,Atalanta,Marten de Roon,6,Atalanta,46.8,73.4
3879607,9abfce15-b339-42e2-a741-2572a09cd5a4,76,1,00:01:02.905,1,2,Pass,Atalanta,Maximiliano Nicol Moralez,6,Atalanta,48.2,64.7
3879607,549d4f0e-6e8f-4e53-9b68-aada85568f46,78,1,00:01:03.803,1,3,Pass,AC Milan,Alessio Romagnoli,7,AC Milan,59.5,9.4
3879607,ce404558-baa3-473e-8070-353a5f6e9afe,80,1,00:01:05.825,1,5,Pass,AC Milan,M''Baye Babacar Niang,7,AC Milan,76.1,12.4
3879607,cbd7540c-9ffc-4af4-8bf7-c2cf37d4dabd,83,1,00:01:06.969,1,6,Pass,AC Milan,Carlos Arturo Bacca Ahumada,7,AC Milan,84.0,16.8
3879607,cf485c65-8a5d-4ed2-9bf1-d380d57a386b,89,1,00:02:15.545,2,15,Pass,AC Milan,Andrea Poli,8,AC Milan,83.8,36.0
3879607,9d1084c8-eb9d-4191-b2bf-5055362c06b3,91,1,00:02:16.700,2,16,Pass,AC Milan,Alessio Cerci,8,AC Milan,96.6,55.2
3879607,2c55f05a-6c8e-4236-97b4-83a2b58eccfd,100,1,00:02:45.985,2,45,Pass,Atalanta,Marco Sportiello,9,Atalanta,23.3,69.3
3879607,9a408160-2ab6-42d0-a263-f3512dce36c8,103,1,00:02:49.343,2,49,Pass,AC Milan,Alessio Romagnoli,10,AC Milan,35.0,19.8
3879607,39510196-22c7-41d9-b140-de77d53c8918,109,1,00:02:54.866,2,54,Pass,AC Milan,Alessio Romagnoli,10,AC Milan,35.8,12.6
3879607,f5ebe6bd-5085-4729-800a-29b2224ee90c,111,1,00:02:55.855,2,55,Pass,AC Milan,Riccardo Montolivo,10,AC Milan,38.8,16.0
3879607,1166eb65-9644-4cce-a964-93a3f0eae240,119,1,00:02:59.739,2,59,Pass,AC Milan,Luca Antonelli,10,AC Milan,39.6,10.0
3879607,b4309db5-e0cc-4d35-b175-e0ced167051d,127,1,00:03:17.691,3,17,Pass,Atalanta,Cristian Raimondi,11,Atalanta,61.2,80.0
3879607,599ac4dc-5a99-4990-83c6-0e24f04c856d,131,1,00:03:19.294,3,19,Pass,Atalanta,Alberto Grassi,11,Atalanta,77.9,74.9
3879607,c7b4462a-9e56-4e43-879a-1f9b3d1ca18b,136,1,00:03:22.280,3,22,Pass,AC Milan,Alessio Romagnoli,11,Atalanta,24.0,1.2
3879607,2884da6f-1c37-4421-b71a-fd7cbe10aba5,137,1,00:03:37.253,3,37,Pass,Atalanta,Cristian Raimondi,12,Atalanta,81.8,80.0
3879607,473d32ff-b0f8-4e28-8246-df7a9767efac,140,1,00:03:38.331,3,38,Pass,Atalanta,Mauricio Ricardo Pinilla Ferreira,12,Atalanta,84.3,71.8
3879607,6838f28a-6807-4554-b409-2a7567c9bd75,143,1,00:03:39.160,3,39,Pass,Atalanta,Alberto Grassi,12,Atalanta,93.3,69.6
3879607,570c28db-5ecd-437a-a919-c735ba71971a,147,1,00:03:41.258,3,41,Pass,Atalanta,Maximiliano Nicol Moralez,12,Atalanta,98.5,76.4
3879607,6114acaa-b0b9-4160-855d-88c32e49755b,157,1,00:03:45.820,3,45,Pass,Atalanta,Maximiliano Nicol Moralez,12,Atalanta,91.4,69.7
3879607,e946e326-74f5-436b-ae83-40fe89a03908,166,1,00:03:50.934,3,50,Pass,AC Milan,Riccardo Montolivo,13,AC Milan,27.6,23.7
3879607,1c5cb58b-629a-412b-82b6-6e9bea261c8d,169,1,00:03:53.355,3,53,Pass,AC Milan,Philippe Mexès,13,AC Milan,28.2,57.8
3879607,c58bb703-3ccc-4b8b-ab31-1a6a2fdf2a03,181,1,00:04:02.006,4,2,Pass,Atalanta,Alejandro Darío Gómez,14,Atalanta,74.4,6.7
3879607,560be022-2904-4e89-a6c0-92e7916b93dd,184,1,00:04:04.079,4,4,Pass,Atalanta,Alberto Grassi,14,Atalanta,67.6,21.1
3879607,4f4e15e0-a9cd-4053-89a1-5d01d6270aa2,189,1,00:04:06.972,4,6,Pass,Atalanta,Mauricio Ricardo Pinilla Ferreira,14,Atalanta,80.4,18.7
3879607,40f2ba42-f20d-4005-a2e1-181330a82114,192,1,00:04:11.460,4,11,Pass,Atalanta,Boukary Dramé,14,Atalanta,90.5,10.5
3879607,fb503222-c071-4abe-b423-826235dc83dc,195,1,00:04:16.579,4,16,Pass,Atalanta,Alejandro Darío Gómez,14,Atalanta,115.2,9.9
3879607,072a9eca-d363-439d-85c0-81e044567be9,197,1,00:04:25.378,4,25,Pass,Atalanta,Boukary Dramé,15,Atalanta,107.3,0.1
