match_id,id,index,period,timestamp,minute,second,type,team,player,possession,possession_team,x,y
3879544,a9e067b0-9ea4-4e47-a870-50254c31d392,1,1,00:00:00.000,0,0,Starting XI,Palermo,nan,1,Palermo,,
3879544,a4ada965-4e04-4bd3-b4e4-b7508b9d5fe9,2,1,00:00:00.000,0,0,Starting XI,Sassuolo,nan,1,Palermo,,
3879544,2dc4848e-6f60-4489-bfbf-3a3cac1cc286,3,1,00:00:00.000,0,0,Half Start,Sassuolo,nan,1,Palermo,,
3879544,722a9a19-869e-40ff-834d-f67e07eaeb5d,4,1,00:00:00.000,0,0,Half Start,Palermo,nan,1,Palermo,,
3879544,0872bb57-a4e0-4563-934b-7fa919478142,1803,2,00:00:00.000,45,0,Half Start,Sassuolo,nan,111,Sassuolo,,
3879544,b110a1db-a80d-4fbf-ac97-51639a859e6d,1804,2,00:00:00.000,45,0,Half Start,Palermo,nan,111,Sassuolo,,
3879544,f92cf811-70d7-433f-80ad-711189b5a41d,5,1,00:00:01.019,0,1,Pass,Palermo,Oscar Hiljemark,2,Palermo,61.0,40.1
3879544,5cbced5e-50b6-4154-96b6-278748f93d97,8,1,00:00:01.200,0,1,Pass,Palermo,Mato Jajalo,2,Palermo,58.4,42.8
3879544,83b41a36-ccf3-4fb3-8543-b10b5fdb6a1d,11,1,00:00:04.284,0,4,Pass,Palermo,Giancarlo González Castro,2,Palermo,37.7,47.6
3879544,601c0afc-cdd6-4e8e-a4f8-515eff1316e5,14,1,00:00:10.277,0,10,Pass,Palermo,Aljaž Struna,2,Palermo,52.3,67.5
3879544,6ebd688e-2007-4723-ac38-4ec65f61b598,17,1,00:00:19.020,0,19,Pass,Sassuolo,Andrea Consigli,3,Sassuolo,9.5,34.4
3879544,3fd059c1-1113-418a-8468-8f5a6a4ab5c2,20,1,00:00:22.878,0,22,Pass,Sassuolo,Francesco Acerbi,3,Sassuolo,12.7,19.8
3879544,73af6328-8b03-418e-ad28-de5e6fda94e4,24,1,00:00:25.146,0,25,Pass,Sassuolo,Andrea Consigli,3,Sassuolo,2.2,32.3
3879544,6aacf7f6-d683-480b-a1b0-8839faf79316,28,1,00:00:29.005,0,29,Pass,Sassuolo,Simone Missiroli,3,Sassuolo,34.4,1.5
3879544,81befeb7-aa18-4c45-81db-23cdfdd0be56,30,1,00:00:30.557,0,30,Pass,Sassuolo,Francesco Magnanelli,3,Sassuolo,34.6,15.9
3879544,3567ec58-f65e-4925-83a7-0e90ddf9f76d,36,1,00:00:41.719,0,41,Pass,Sassuolo,Francesco Magnanelli,4,Sassuolo,50.7,17.4
3879544,6014a568-82c2-4bf6-8835-7269d23faf3c,40,1,00:00:44.703,0,44,Pass,Sassuolo,Francesco Acerbi,4,Sassuolo,37.8,13.8
3879544,a214b50d-c5f1-41c3-8a37-d1948ec3a5a0,44,1,00:00:47.395,0,47,Pass,Sassuolo,Paolo Cannavaro,4,Sassuolo,23.0,50.4
3879544,9194a870-528d-4a4d-b0ce-39be0859a5eb,47,1,00:00:49.484,0,49,Pass,Sassuolo,Šime Vrsaljko,4,Sassuolo,30.1,70.8
3879544,5e699333-7197-43ae-a385-5231cc81813d,49,1,00:00:50.642,0,50,Pass,Sassuolo,Francesco Magnanelli,4,Sassuolo,36.9,63.0
3879544,26f15bae-4854-4d77-8fb0-1ad8fdcef118,51,1,00:00:51.432,0,51,Pass,Palermo,Achraf Lazaar,5,Palermo,72.9,5.7
3879544,ca2a286d-2029-4a7f-aa2f-07f63b18262d,57,1,00:01:06.882,1,6,Pass,Palermo,Abdelhamid El Kaoutari,6,Palermo,76.0,15.1
3879544,36586dfa-8281-4d66-b4e6-646701004d90,59,1,00:01:09.461,1,9,Pass,Palermo,Giancarlo González Castro,6,Palermo,50.2,34.0
3879544,a1ea9ea7-7143-49aa-963b-9fa8cd6eb238,62,1,00:01:13.492,1,13,Pass,Palermo,Abdelhamid El Kaoutari,6,Palermo,61.7,8.2
3879544,8bf40493-1f24-4420-8aa3-4c460cfac621,64,1,00:01:14.720,1,14,Pass,Palermo,Oscar Hiljemark,6,Palermo,80.9,11.2
3879544,5ff8a23a-9525-441c-9434-984715329f20,67,1,00:01:15.455,1,15,Pass,Palermo,Alberto Gilardino,6,Palermo,90.2,12.1
3879544,2f25987f-8fab-4bda-9fd0-074eb8d9b732,69,1,00:01:16.446,1,16,Pass,Palermo,Oscar Hiljemark,6,Palermo,88.0,7.5
3879544,a30967a4-e2d2-4d37-9a9f-b49a59ff4fdf,74,1,00:01:23.907,1,23,Pass,Sassuolo,Francesco Acerbi,7,Sassuolo,72.4,61.4
3879544,9d1b0e42-ce4f-4ab8-b3dc-2317326844fe,77,1,00:01:26.951,1,26,Pass,Sassuolo,Matteo Politano,7,Sassuolo,94.3,69.4
3879544,9cb65fb5-9bc7-4fc6-984b-f28997eeacb6,82,1,00:01:32.541,1,32,Pass,Sassuolo,Francesco Acerbi,7,Sassuolo,109.2,72.1
3879544,5bbae0f1-5a64-429d-9fe7-1c056cbe4621,91,1,00:01:50.096,1,50,Pass,Palermo,Abdelhamid El Kaoutari,9,Palermo,28.3,8.2
3879544,6ae0a762-2df9-4b27-9d58-36341f8b6f09,94,1,00:01:57.869,1,57,Pass,Palermo,Giancarlo González Castro,9,Palermo,25.8,44.8
3879544,271b1964-3c95-4f2b-a4c0-3fbc0b1682d6,97,1,00:01:59.361,1,59,Pass,Palermo,Mato Jajalo,9,Palermo,38.8,28.1
3879544,e1b657d9-5822-46d7-8f6b-e5826b5fa011,100,1,00:02:05.572,2,5,Pass,Palermo,Giancarlo González Castro,9,Palermo,27.8,55.1
3879544,32444a19-0f9e-4ddc-b94b-279d99a350bd,102,1,00:02:07.611,2,7,Pass,Palermo,Oscar Hiljemark,9,Palermo,60.5,19.4
3879544,c74fadfc-efd9-4a4c-9cfe-43cb815f5783,106,1,00:02:12.065,2,12,Pass,Palermo,Achraf Lazaar,9,Palermo,61.7,2.7
3879544,21ec6bc2-6515-42b0-8e1f-c445e0a40aa8,109,1,00:02:15.014,2,15,Pass,Palermo,Abdelhamid El Kaoutari,9,Palermo,43.3,14.1
3879544,c60981d1-83e9-4a43-a391-43ee1609b764,112,1,00:02:18.203,2,18,Pass,Palermo,Giancarlo González Castro,9,Palermo,40.8,29.9
3879544,d6a3b1e7-89a1-41a5-9f4f-1f4d20363e85,115,1,00:02:19.637,2,19,Pass,Palermo,Franco Damián Vázquez,9,Palermo,57.5,46.2
3879544,c37addba-dee5-4aa0-add4-d5237ebd07af,119,1,00:02:22.634,2,22,Pass,Palermo,Giancarlo González Castro,9,Palermo,34.6,37.9
3879544,64b14a11-8e5f-42a5-b0a3-22b051d0e781,122,1,00:02:25.264,2,25,Pass,Palermo,Simone Colombi,9,Palermo,15.0,35.4
3879544,d516e8a7-c995-42cc-bf61-f5c1d04bdf65,123,1,00:02:29.325,2,29,Pass,Sassuolo,Šime Vrsaljko,9,Palermo,44.3,68.0
3879544,c51462f1-a99b-4b53-b537-c9bb5742eeb7,126,1,00:02:31.075,2,31,Pass,Palermo,Abdelhamid El Kaoutari,9,Palermo,50.9,9.4
3879544,df962f6c-2685-4ca3-bfd8-1c4c5f7111c5,128,1,00:02:33.492,2,33,Pass,Sassuolo,Šime Vrsaljko,10,Sassuolo,45.4,71.9
3879544,af6dea47-d51d-40aa-ad5b-74a6c7ddcc87,131,1,00:02:34.943,2,34,Pass,Sassuolo,Francesco Magnanelli,10,Sassuolo,42.0,63.6
3879544,fdf975d5-0058-4b1f-8de9-f80532825de4,133,1,00:02:37.386,2,37,Pass,Sassuolo,Paolo Cannavaro,10,Sassuolo,21.6,54.0
3879544,6f7b2510-0fca-4c07-9d16-c4a8f24142dd,136,1,00:02:39.703,2,39,Pass,Sassuolo,Andrea Consigli,10,Sassuolo,4.9,42.6
3879544,12f41f0f-51d5-4597-bc5c-388ca15b4954,138,1,00:02:41.727,2,41,Pass,Sassuolo,Davide Biondini,10,Sassuolo,48.4,61.1
3879544,ac697911-e447-43a6-bcb8-0c3e6ccdb0e4,141,1,00:02:44.671,2,44,Pass,Sassuolo,Sergio Floccari,10,Sassuolo,58.7,52.2
3879544,fc0d319c-7995-4d83-8c00-180b2e8e1e67,144,1,00:02:45.939,2,45,Pass,Sassuolo,Davide Biondini,10,Sassuolo,55.2,49.7
3879544,77bbc1de-eeab-468c-a32e-b7dc3aa7db49,148,1,00:02:53.149,2,53,Pass,Palermo,Andrea Rispoli,11,Palermo,36.0,78.0
3879544,12d58ddc-45b2-4daa-84b4-4ff868014549,151,1,00:02:57.086,2,57,Pass,Palermo,Aljaž Struna,11,Palermo,20.3,70.6
3879544,73e8f41b-1d58-4bf4-a491-c2656b433fec,154,1,00:03:04.233,3,4,Pass,Palermo,Giancarlo González Castro,11,Palermo,48.6,32.5
3879544,19918863-a425-47f8-9c13-0e6a1eb002dc,160,1,00:03:08.848,3,8,Pass,Sassuolo,Šime Vrsaljko,11,Palermo,30.6,75.6
3879544,d02ccf2e-7812-4bc0-afec-c01ba04e9391,161,1,00:03:19.161,3,19,Pass,Palermo,Achraf Lazaar,12,Palermo,86.4,0.1
3879544,b90599c6-0d7f-420a-a106-2bdd53cdf46d,164,1,00:03:20.834,3,20,Pass,Palermo,Alberto Gilardino,12,Palermo,99.1,10.5
3879544,93b8d9bc-be1e-4e22-856a-5a27eaa22a69,169,1,00:03:23.920,3,23,Pass,Palermo,Achraf Lazaar,12,Palermo,89.3,4.1
3879544,98ba27e6-f28f-4a47-be5b-ed27c8760c4a,173,1,00:03:25.795,3,25,Pass,Palermo,Alberto Gilardino,12,Palermo,90.2,9.1
3879544,76d50df3-9ad3-48fe-802b-9b74092663f9,176,1,00:03:28.757,3,28,Pass,Palermo,Abdelhamid El Kaoutari,12,Palermo,66.0,9.8
3879544,9f818b2c-69f7-4d2d-9307-3f2417e6c92f,179,1,00:03:32.113,3,32,Pass,Palermo,Aljaž Struna,12,Palermo,60.1,67.0
3879544,64abb635-38b8-41f1-bd11-9e97dee819a1,187,1,00:03:39.503,3,39,Pass,Palermo,Aljaž Struna,12,Palermo,53.4,77.9
3879544,601208b0-8acc-4133-aa2c-5a8c01b033ab,190,1,00:03:47.302,3,47,Pass,Palermo,Luca Rigoni,12,Palermo,89.3,67.0
3879544,9c752a8d-cc69-4bd3-af1c-73ed08a20098,196,1,00:03:50.693,3,50,Pass,Sassuolo,Francesco Acerbi,12,Palermo,16.3,30.3
3879544,371224fe-625f-42a5-8abc-fd723a56acfb,200,1,00:03:54.249,3,54,Pass,Sassuolo,Andrea Consigli,12,Palermo,3.5,45.8
