match_id,id,index,period,timestamp,minute,second,type,team,player,possession,possession_team,x,y
3879556,f511230e-81d5-4867-adc1-6a94bd7dbaed,1,1,00:00:00.000,0,0,Starting XI,Frosinone,nan,1,Frosinone,,
3879556,6f273896-ac88-44c1-8a45-0b620aa90876,2,1,00:00:00.000,0,0,Starting XI,Empoli,nan,1,Frosinone,,
3879556,80bd383b-91ce-4c1a-83de-8bf68f63ba9b,3,1,00:00:00.000,0,0,Half Start,Frosinone,nan,1,Frosinone,,
3879556,41d99015-3152-4403-97da-396e2620da69,4,1,00:00:00.000,0,0,Half Start,Empoli,nan,1,Frosinone,,
3879556,d6954d68-47bb-4f41-9790-50c947591d57,1602,2,00:00:00.000,45,0,Half Start,Empoli,nan,95,Empoli,,
3879556,eadb39c0-d47a-48fb-a317-90c23eeaef74,1603,2,00:00:00.000,45,0,Half Start,Frosinone,nan,95,Empoli,,
3879556,c61f7a8f-f477-4d0d-94a5-ccd6aa438289,5,1,00:00:00.516,0,0,Pass,Frosinone,Danilo Soddimo,2,Frosinone,60.0,40.0
3879556,912a6265-a810-4a37-b30c-27052507d2c4,8,1,00:00:01.207,0,1,Pass,Frosinone,Mirko Gori,2,Frosinone,58.8,41.4
3879556,630494f0-ab6f-4c5c-b5bd-0a75db74b2fe,11,1,00:00:03.724,0,3,Pass,Frosinone,Leonardo Blanchard,2,Frosinone,39.6,28.9
3879556,61fc8780-45f3-4ee9-b7e4-3a853759eee2,15,1,00:00:12.378,0,12,Pass,Frosinone,Aleksandar Tonev,3,Frosinone,91.9,80.0
3879556,93bd2e69-1567-43f1-9737-f6052a9688ff,18,1,00:00:16.160,0,16,Pass,Frosinone,Mirko Gori,3,Frosinone,84.6,69.4
3879556,3b310747-9e5a-469d-abda-0b82130ac92d,22,1,00:00:18.170,0,18,Pass,Frosinone,Aleandro Rosi,3,Frosinone,93.1,73.4
3879556,4595bd55-a413-4d98-8b3a-643159f3c175,25,1,00:00:20.715,0,20,Pass,Frosinone,Modibo Diakité,3,Frosinone,66.7,65.4
3879556,54027be0-9fc8-4692-a7db-39e3fc081908,29,1,00:00:22.419,0,22,Pass,Empoli,Piotr Zieliński,4,Empoli,41.6,29.1
3879556,8df98bd3-3452-40db-a6e3-cff8750b3496,31,1,00:00:23.714,0,23,Pass,Empoli,Assane Dioussé El Hadji,4,Empoli,40.5,20.8
3879556,dd263d07-5600-411e-a8b6-5f3bfe44c2f0,33,1,00:00:24.591,0,24,Pass,Empoli,Andrea Costa,4,Empoli,35.5,34.5
3879556,ff998537-c138-4663-b21f-1d177dc31c4f,39,1,00:00:27.720,0,27,Pass,Frosinone,Mirko Gori,5,Frosinone,72.8,49.4
3879556,4174976a-d8ad-411e-87af-0bf71ee021aa,42,1,00:00:29.095,0,29,Pass,Frosinone,Aleandro Rosi,5,Frosinone,64.1,67.2
3879556,7918264a-821a-4add-958c-27380ec64678,46,1,00:00:34.632,0,34,Pass,Frosinone,Aleksandar Tonev,5,Frosinone,111.0,68.4
3879556,260685c3-d590-4040-ba48-1581104d0163,54,1,00:00:47.958,0,47,Pass,Empoli,Assane Dioussé El Hadji,5,Frosinone,9.3,55.9
3879556,a2f7d843-3af1-4ec0-a155-3f49eab5fe64,57,1,00:00:52.675,0,52,Pass,Frosinone,Daniel Pavlovic,5,Frosinone,55.2,6.3
3879556,9e3bbb0c-c307-4756-9498-44fcd16e5765,64,1,00:00:56.263,0,56,Pass,Frosinone,Leonardo Blanchard,5,Frosinone,48.2,16.9
3879556,fa57b61b-f54a-48e9-9ab1-42d0d63b0998,67,1,00:00:58.800,0,58,Pass,Frosinone,Daniel Pavlovic,5,Frosinone,55.2,7.0
3879556,e0d58d41-e73c-4ba9-96f6-a7918ce62ae4,73,1,00:01:13.397,1,13,Pass,Frosinone,Daniel Pavlovic,6,Frosinone,100.0,0.1
3879556,bf34d4d9-81de-4577-a7f4-29083af41d48,78,1,00:01:18.611,1,18,Pass,Empoli,Piotr Zieliński,7,Empoli,24.7,67.8
3879556,d2361dda-5048-4218-b992-12068f839bed,82,1,00:01:19.881,1,19,Pass,Empoli,Manuel Pucciarelli,7,Empoli,31.9,64.9
3879556,f38b8871-be86-4eca-bde4-c0c6953dd463,89,1,00:01:30.069,1,30,Pass,Frosinone,Daniel Pavlovic,8,Frosinone,84.1,0.1
3879556,0d06560c-fffc-460f-bb88-e25a0911572c,93,1,00:01:32.224,1,32,Pass,Frosinone,Mirko Gori,8,Frosinone,76.6,5.9
3879556,9a2451d5-44a9-4923-87b9-4f9c49e1557f,96,1,00:01:32.961,1,32,Pass,Frosinone,Daniel Pavlovic,8,Frosinone,81.2,3.0
3879556,75a4d9e6-6f95-4246-9c9c-b7ff8d0405b0,102,1,00:01:33.983,1,33,Pass,Empoli,Manuel Pucciarelli,8,Frosinone,35.3,70.2
3879556,48a76690-1c46-45da-8d2e-fff188123f86,105,1,00:01:34.405,1,34,Pass,Empoli,Piotr Zieliński,8,Frosinone,34.8,72.6
3879556,cfcf3f5d-251a-4ca0-aee7-7f519d73b2b6,109,1,00:01:37.884,1,37,Pass,Frosinone,Modibo Diakité,8,Frosinone,64.1,8.0
3879556,a909fbd1-8a62-43bb-8181-a03d5de24a42,113,1,00:01:39.865,1,39,Pass,Empoli,Piotr Zieliński,9,Empoli,47.6,73.1
3879556,5ec1d23b-7d44-489d-8bbb-503b2b66521d,117,1,00:01:41.268,1,41,Pass,Empoli,Assane Dioussé El Hadji,9,Empoli,46.6,61.9
3879556,4f961e07-f1ed-44d0-871d-13c3bc66ca35,120,1,00:01:44.765,1,44,Pass,Empoli,Massimo Maccarone,9,Empoli,76.0,44.2
3879556,28216a72-31af-44d0-b7fd-3216a657f437,126,1,00:02:46.236,2,46,Pass,Empoli,Piotr Zieliński,10,Empoli,85.4,59.5
3879556,2920674f-ef8d-4ac0-ab9e-73cf8d3d9e4c,133,1,00:03:31.581,3,31,Pass,Empoli,Piotr Zieliński,11,Empoli,88.0,72.1
3879556,34489fc5-6a8c-4f5f-9134-f0c5c43abcce,136,1,00:03:35.527,3,35,Pass,Frosinone,Danilo Soddimo,12,Frosinone,23.9,16.4
