match_id,id,index,period,timestamp,minute,second,type,team,player,possession,possession_team,x,y
3879663,9cb69c13-f09b-4c61-92af-fe53f89b459e,1,1,00:00:00.000,0,0,Starting XI,Hellas Verona,nan,1,Hellas Verona,,
3879663,de00fc9d-f036-4073-9471-baa4a118a97c,2,1,00:00:00.000,0,0,Starting XI,Sassuolo,nan,1,Hellas Verona,,
3879663,5e6db166-f699-4d13-8263-98b42635facd,3,1,00:00:00.000,0,0,Half Start,Hellas Verona,nan,1,Hellas Verona,,
3879663,f1d350aa-d8b2-4730-9d74-f323fc7a9bf1,4,1,00:00:00.000,0,0,Half Start,Sassuolo,nan,1,Hellas Verona,,
3879663,446be410-f2d9-4ee9-829c-6a381e3de7fc,1861,2,00:00:00.000,45,0,Half Start,Hellas Verona,nan,118,Sassuolo,,
3879663,f1341628-c393-409f-bd99-21df1df57a92,1862,2,00:00:00.000,45,0,Half Start,Sassuolo,nan,118,Sassuolo,,
3879663,d0906728-5d67-4fea-81f6-23332119f36d,5,1,00:00:00.200,0,0,Pass,Hellas Verona,Luca Toni,2,Hellas Verona,60.0,40.0
3879663,31fa857c-1b03-426c-a615-ed79f8f5e057,8,1,00:00:01.215,0,1,Pass,Hellas Verona,Artur Ioniţă,2,Hellas Verona,58.2,39.1
3879663,990bfffc-55b1-48d6-a10d-b1b5ed4f7cab,12,1,00:00:04.761,0,4,Pass,Hellas Verona,Matteo Bianchetti,2,Hellas Verona,34.0,48.3
3879663,d061bd26-d88c-4438-ad75-6101c23d2977,16,1,00:00:12.391,0,12,Pass,Sassuolo,Francesco Acerbi,3,Sassuolo,19.5,23.7
3879663,61e8888f-4796-462b-9976-83dcde716025,19,1,00:00:15.512,0,15,Pass,Sassuolo,Paolo Cannavaro,3,Sassuolo,20.9,55.7
3879663,56aaeda0-a528-41c3-ac83-b9176640c3f5,22,1,00:00:17.732,0,17,Pass,Sassuolo,Šime Vrsaljko,3,Sassuolo,28.6,74.6
3879663,894a30b4-7954-490b-ae23-c5dfac372e06,25,1,00:00:20.195,0,20,Pass,Sassuolo,Paolo Cannavaro,3,Sassuolo,23.1,62.1
3879663,a7170464-ebee-4161-8aa2-0e76643ef43e,28,1,00:00:24.332,0,24,Pass,Sassuolo,Francesco Acerbi,3,Sassuolo,22.5,25.4
3879663,837c7dbc-529f-45ef-8d4e-43f0c4bf965a,31,1,00:00:26.823,0,26,Pass,Sassuolo,Andrea Consigli,3,Sassuolo,7.6,40.2
3879663,0740e104-e9ef-4b02-8c10-914108a3bfab,33,1,00:00:29.145,0,29,Pass,Sassuolo,Francesco Acerbi,3,Sassuolo,11.4,12.6
3879663,59ef2bec-4b8b-44da-83c3-ebe8253ee26e,37,1,00:00:31.465,0,31,Pass,Sassuolo,Simone Missiroli,3,Sassuolo,26.7,24.9
3879663,9c8b0c91-b716-42bc-8307-6dd9ba5f1ea8,43,1,00:01:10.270,1,10,Pass,Sassuolo,Francesco Acerbi,4,Sassuolo,53.1,12.4
3879663,ced4e366-c528-4a84-9056-6452f7286a01,45,1,00:01:11.129,1,11,Pass,Sassuolo,Simone Missiroli,4,Sassuolo,60.3,22.6
3879663,4bd591c0-7211-4237-ba88-7f0df419420d,47,1,00:01:12.032,1,12,Pass,Sassuolo,Francesco Acerbi,4,Sassuolo,55.4,11.0
3879663,d7a58559-0780-4fc9-8fca-8492ec26cb75,49,1,00:01:14.247,1,14,Pass,Hellas Verona,Jacopo Sala,5,Hellas Verona,38.9,59.1
3879663,cdc8cf69-d7ee-4282-b64f-d25c131b77fb,53,1,00:01:16.769,1,16,Pass,Hellas Verona,Emil Hallfreðsson,5,Hellas Verona,49.8,49.2
3879663,ce121013-af35-441e-8e1f-5ec5796c2dc1,56,1,00:01:19.705,1,19,Pass,Hellas Verona,Jacopo Sala,5,Hellas Verona,35.4,54.7
3879663,22b08328-d72a-4f3d-8dc8-3b1cafaeaad0,58,1,00:01:20.805,1,20,Pass,Sassuolo,Simone Missiroli,6,Sassuolo,68.4,31.3
3879663,36b8d053-39e3-4b6f-9938-9e15b1f9af89,61,1,00:01:21.606,1,21,Pass,Sassuolo,Karim Laribi,6,Sassuolo,71.9,36.5
3879663,5b020efd-46ef-4744-af1f-31b48778a1ef,64,1,00:01:22.461,1,22,Pass,Sassuolo,Lorenzo Pellegrini,6,Sassuolo,73.6,28.1
3879663,37f5e34c-5b58-4c45-ac1e-342d4fbb3ca5,77,1,00:01:30.312,1,30,Pass,Sassuolo,Francesco Acerbi,6,Sassuolo,24.8,9.6
