match_id,id,minute,second,team,player,x,y,shot_body_part,shot_type,shot_first_time,shot_aerial_won,under_pressure,is_goal,shot_one_on_one
3879863,2a3e2865-60e6-4cb2-a06b-f9f0ef12cf1a,9,30,Udinese,Duván Esteban Zapata Banguera,112.0,35.7,Head,Open Play,,True,True,1,
3879863,73b8246f-651b-4928-a5c9-b564defc745b,13,39,Atalanta,Davide Brivio,96.1,19.5,Left Foot,Open Play,,,,0,
3879863,aa19ffa3-92de-46b7-b278-ea9d3279f2da,15,14,Atalanta,Marco Borriello,110.3,41.2,Head,Open Play,,True,True,0,
3879863,4dfde44c-5516-436e-abb9-7d46e220bcf9,18,36,Atalanta,Gianpaolo Bellini,108.1,40.1,Right Foot,Penalty,,,,1,
3879863,466ca587-1936-4f3b-a75d-a9b26e9e09a4,19,31,Udinese,Duván Esteban Zapata Banguera,110.5,23.4,Left Foot,Open Play,True,,,0,
3879863,395d6167-1f01-45bf-a82f-1c1fdecc5123,20,23,Atalanta,Luca Cigarini,104.7,56.0,Right Foot,Open Play,True,,,0,
3879863,4b624c5b-c81f-4d63-bdc4-76b448a55ca3,24,6,Atalanta,Marco Borriello,104.0,22.3,Left Foot,Open Play,,,,0,
3879863,eb94f151-658f-4aa0-911a-36e0659eff6e,31,54,Atalanta,Luca Cigarini,104.1,35.4,Right Foot,Open Play,True,,,0,
3879863,78b7465d-f831-4c9b-aec1-c12f0d72c8cb,39,6,Udinese,Duván Esteban Zapata Banguera,101.1,40.7,Right Foot,Open Play,True,,True,0,
3879863,ab8c9684-e96c-44b7-bb49-bb327db353ea,47,55,Atalanta,Davide Brivio,92.4,27.6,Left Foot,Open Play,True,,,0,
3879863,7d2399ab-2377-4506-9bd6-52248858290a,64,57,Udinese,Duván Esteban Zapata Banguera,113.3,40.6,Head,Open Play,,,,0,
3879863,75589fc1-a0cd-4a76-9058-2aa39444a0a1,66,58,Atalanta,Marco D''Alessandro,107.0,53.7,Right Foot,Open Play,,,,0,
3879863,738a17a1-b83b-4ac9-b9f0-dbb05bd1df52,68,37,Atalanta,Luca Cigarini,102.4,45.4,Left Foot,Open Play,True,,,0,
3879773,55b7607d-eda6-45d7-90d3-ce8e837a169c,2,17,Frosinone,Oliver Kragl,95.6,33.5,Left Foot,Open Play,True,,,0,
3879773,c903f14a-fc2f-4162-ac9c-fe113493bd3e,11,53,Frosinone,Daniel Ciofani,99.0,31.3,Right Foot,Open Play,,,True,1,
3879773,8d71d93b-faca-42c1-b041-a689208020ec,20,54,Udinese,Emmanuel Agyemang-Badu,94.8,52.3,Right Foot,Open Play,,,,0,
3879773,84819a79-bc42-463f-a44c-1d70e5a73578,21,37,Frosinone,Daniel Ciofani,101.6,25.6,Right Foot,Open Play,,,,0,
3879773,7101c7d0-f10d-447a-9c18-ec87d233c1df,28,58,Frosinone,Federico Dionisi,95.6,47.1,Left Foot,Open Play,True,,,0,
3879773,4d4230a7-cba7-4aec-81f9-9703c77d3214,34,7,Udinese,Guilherme dos Santos Torres,84.4,31.9,Right Foot,Open Play,,,,0,
3879773,2f91f014-19cc-4cf0-b4c9-07abfde3ce0a,35,7,Frosinone,Mirko Gori,92.7,41.2,Right Foot,Open Play,True,,True,0,
3879773,940669fa-a239-407d-8c30-2435280ba54e,40,8,Frosinone,Leonardo Blanchard,109.3,27.0,Left Foot,Open Play,,,,0,
3879773,8c151f31-88e9-49b4-b07d-712c1f19f4be,40,56,Frosinone,Luca Paganini,102.1,35.9,Right Foot,Open Play,,,,0,
3879773,37831ef3-7f42-4744-9095-c051c07080e9,43,23,Udinese,Cyril Théréau,98.7,41.7,Right Foot,Open Play,True,,,0,
3879773,ef93f774-b34d-4d44-9600-41a80b92a3aa,45,20,Udinese,Ali Adnan Kadhim Al Tameemi,110.6,18.5,Right Foot,Open Play,,,,0,
3879773,9298a9e6-d4d3-4660-bada-860c37a501de,51,51,Frosinone,Daniel Ciofani,107.5,40.7,Head,Open Play,,True,True,0,
3879773,9c42c4cf-27d3-4504-9e17-a3018caf834d,56,30,Frosinone,Leonardo Blanchard,115.7,42.2,Head,Open Play,,True,True,0,
3879773,89a10080-7ca6-4a2d-8137-7fbfde9b3749,59,36,Frosinone,Leonardo Blanchard,113.2,38.1,Head,Open Play,,,,1,
3879773,68fa6ca4-6a24-4d5e-8a36-aa904a12a9f1,61,27,Frosinone,Daniel Ciofani,92.8,49.9,Right Foot,Open Play,,,,0,
3879773,d4cfa869-2955-4188-a381-4c419a8fad8d,61,29,Frosinone,Oliver Kragl,84.9,32.6,Left Foot,Open Play,True,,,0,
3879773,3006d85e-2d32-4701-b82a-6ee086830b09,62,40,Frosinone,Aleandro Rosi,103.9,30.9,Left Foot,Open Play,True,,True,0,
3879773,84270bc2-e476-458c-861e-f5ace52ccf91,66,38,Frosinone,Luca Paganini,103.4,55.0,Right Foot,Open Play,,,True,0,
3879773,d7d4abd4-cd76-400b-8dde-04e9b189df10,70,42,Frosinone,Federico Dionisi,92.6,32.7,Right Foot,Open Play,,,,0,
3879773,bde17f2e-2654-4eda-ba7d-a0646d5439c2,74,2,Frosinone,Oliver Kragl,97.6,27.0,Left Foot,Open Play,,,,0,
3879773,f92c53b8-63c2-481e-a353-0fa22640708b,74,21,Frosinone,Oliver Kragl,88.2,30.1,Left Foot,Open Play,,,,0,
3879773,79d6bbae-6126-465f-9cc6-03b782a1bece,75,5,Frosinone,Leonardo Blanchard,115.8,36.1,Head,Open Play,,True,True,0,
3879773,689ad6fc-28f1-4130-8882-a515850cb7aa,75,19,Frosinone,Oliver Kragl,87.0,33.5,Left Foot,Open Play,True,,,0,
3879773,04f50956-344c-4dd3-976d-b67efdb771ca,79,33,Udinese,Bruno Miguel Borges Fernandes,94.8,57.8,Right Foot,Open Play,,,,0,
3879773,4cb500f4-5917-49cb-aeb4-ca75a063a5b2,82,55,Frosinone,Oliver Kragl,101.8,23.3,Left Foot,Open Play,,,,0,
3879773,ffe2585b-3efe-493d-9359-4bbec4d62acd,89,23,Frosinone,Massimiliano Carlini,103.7,53.2,Right Foot,Open Play,,,,0,
3879773,4f49a10f-f310-4f92-899f-bbee714dc3eb,90,35,Udinese,Stipe Perica,101.7,22.7,Right Foot,Open Play,,,,0,
3879773,0bbf684f-c7ac-4fb9-9ecb-e193c331099d,92,51,Frosinone,Oliver Kragl,83.6,23.8,Left Foot,Open Play,True,,,0,
3879847,bbd09c15-dc47-4c74-9189-6d6e2982a9b0,5,3,Torino,Marco Benassi,102.4,24.5,Right Foot,Open Play,True,,,0,
3879847,aa2acc34-f070-4ecf-b000-60e9a83e3b7b,6,34,Udinese,Ryder Matos Santos,112.1,40.7,Right Foot,Open Play,True,,,0,
3879847,767708f9-c48c-495d-863a-8e41996bbbc9,11,14,Torino,Pontus Jansson,109.7,37.6,Head,Open Play,,True,True,1,
3879847,b7490555-f764-4ed7-b81d-006290ca6b0f,18,27,Udinese,Ali Adnan Kadhim Al Tameemi,110.0,17.0,Left Foot,Open Play,True,,,0,
3879847,df8d19df-81b9-409b-9127-b78c5387845a,19,33,Udinese,Bruno Miguel Borges Fernandes,95.2,38.7,Right Foot,Open Play,,,,0,
3879847,13f7a46e-3c8f-4bf2-bff2-f67d4a64ec70,22,27,Torino,Bruno da Silva Peres,93.0,33.0,Right Foot,Open Play,,,,0,
3879847,e12cb7a9-75e9-467f-b283-f1a7570e9520,24,10,Torino,Josef Alexander Martínez Mencia,105.5,53.3,Right Foot,Open Play,True,,,0,
3879847,c41b0cb6-3eb3-413d-9ba9-39ab8dfc16db,28,3,Torino,Marco Benassi,97.9,38.0,Right Foot,Open Play,,,,0,
3879847,82652833-0c02-4d8d-b960-c9a5a2d5935b,37,15,Udinese,Bruno Miguel Borges Fernandes,89.3,31.6,Right Foot,Open Play,True,,,0,
3879847,4446ba02-a3bf-4de4-a3a6-ef01b8495bcb,42,11,Torino,Pontus Jansson,107.5,36.8,Head,Open Play,,True,True,0,
3879847,a03115cc-8151-428b-83f6-25cf7ac92f89,43,43,Torino,Gastón Alexis Silva Perdomo,93.4,48.7,Left Foot,Free Kick,,,,0,
3879847,8991f5bf-89db-42af-897b-49b35b90ed28,43,45,Torino,Gastón Alexis Silva Perdomo,96.9,46.4,Left Foot,Open Play,True,,True,0,
3879847,c7d3bfd1-9238-4e47-aa72-bc0b317c1370,44,28,Torino,Afriyie Acquah,106.9,51.5,Right Foot,Open Play,,,,1,
3879847,64825150-6c5f-4299-ab55-172f1aa39799,46,51,Udinese,Felipe Dias da Silva dal Belo,108.6,37.4,Head,Open Play,,True,True,1,
3879847,ac987966-e607-484f-a76c-47084992ad28,48,26,Torino,Cesare Bovo,93.2,58.2,Right Foot,Open Play,,,,0,
3879847,be20d8bf-9586-4ccd-918b-5ca24a1b1aa9,49,40,Torino,Josef Alexander Martínez Mencia,108.9,45.9,Left Foot,Open Play,,,,1,
3879847,809ef49c-2143-48e1-86e3-436266d8a053,51,50,Udinese,Thomas Heurtaux,95.5,57.7,Right Foot,Open Play,,,,0,
3879847,31ebd4a2-1852-41c4-bb9a-83f35b2f2fd2,55,2,Udinese,Cyril Théréau,115.5,36.8,Head,Open Play,,,,0,
3879847,b699d80f-a7de-4a6c-b829-5d65834b4c13,55,36,Torino,Andrea Belotti,105.1,48.0,Right Foot,Open Play,,,,1,True
3879847,6c091782-5c85-4a64-bdec-95415f37b738,62,28,Udinese,Bruno Miguel Borges Fernandes,101.5,46.6,Left Foot,Open Play,,,True,0,
3879847,5cd5e718-984a-41f4-9ad3-dde60ef904e1,63,27,Udinese,Felipe Dias da Silva dal Belo,114.8,42.9,Right Foot,Open Play,True,,True,0,
3879847,34bea182-2699-4330-a562-b305d95ae3a1,64,46,Udinese,Stipe Perica,110.4,44.1,Head,Open Play,,True,True,0,
3879847,877f1b2a-7cda-47cd-b3fe-871a654fcdff,66,46,Udinese,Bruno Miguel Borges Fernandes,92.3,52.2,Right Foot,Open Play,True,,,0,
3879847,c7b85788-1eef-4c8c-a77d-1ee7befb866f,67,24,Torino,Josef Alexander Martínez Mencia,110.0,28.6,Right Foot,Open Play,,,,0,
3879847,919b55e6-c404-4087-8a38-2cc21b24176b,73,20,Udinese,Cyril Théréau,101.7,43.0,Right Foot,Open Play,True,,,0,
3879847,f4e02689-9f56-4683-8ef3-3d6efd23a3a5,79,45,Torino,Cesare Bovo,111.9,49.8,Other,Open Play,,,,0,
3879847,a4f04d97-7906-4cd6-86b7-52e2326935f4,82,43,Torino,Josef Alexander Martínez Mencia,104.3,49.0,Right Foot,Open Play,,,,1,True
3879847,b2d6878f-cc7b-4988-af1a-20fe230de597,84,59,Udinese,Cyril Théréau,105.5,55.0,Right Foot,Open Play,True,,,0,
3879862,7eaf00e6-2f64-4598-a469-bbcd8ba1cf44,2,4,Napoli,Gonzalo Gerardo Higuaín,109.2,50.1,Head,Open Play,,,,0,
3879862,85dfb935-ffbb-4333-b8e8-7d517c9cf122,2,6,Napoli,Marek Hamšík,96.9,44.7,Right Foot,Open Play,,,True,0,
3879862,6d3b615d-638d-4699-8e2e-9f54cfc60f54,3,42,Napoli,Gonzalo Gerardo Higuaín,103.4,48.5,Right Foot,Open Play,,,True,0,
3879862,50556be9-e1d8-4dda-b73c-a1cb2caa63bf,9,54,Napoli,Gonzalo Gerardo Higuaín,102.0,36.8,Left Foot,Open Play,True,,True,0,
3879862,be792d71-b582-4dc6-a1ca-825870465ddb,11,54,Napoli,Gonzalo Gerardo Higuaín,108.1,30.3,Right Foot,Open Play,,,True,1,
3879862,485b17d1-1f7d-4ad1-8a32-7cb60a9daa96,13,14,Torino,Marco Benassi,102.5,29.2,Right Foot,Open Play,,,,0,
3879862,aa6c7492-3916-4ffe-b436-49451abf60e0,13,17,Torino,Marco Benassi,102.9,36.6,Right Foot,Open Play,,,,0,
3879862,7c49e226-b03c-4cca-95f8-cf3ebf86f2ab,13,39,Torino,Josef Alexander Martínez Mencia,99.8,48.1,Left Foot,Open Play,True,,True,0,
3879862,2d049e36-3066-4b8f-9077-dde6b2967212,19,2,Napoli,José María Callejón Bueno,115.7,41.5,Left Foot,Open Play,True,,True,1,
3879862,e0b3dd3b-908f-454d-a81f-b987b05c12b5,22,44,Napoli,Gonzalo Gerardo Higuaín,94.9,37.4,Right Foot,Open Play,,,True,0,
3879862,dcde2a7f-2927-426d-bd48-210742c24196,28,44,Napoli,Lorenzo Insigne,104.5,39.5,Right Foot,Open Play,True,,True,0,
3879862,0fefbcbc-277e-4b9a-8a8a-14a4b9328fb9,30,46,Napoli,Faouzi Ghoulam,84.8,43.6,Left Foot,Free Kick,,,,0,
3879862,7de3081a-b7d6-4a32-8928-e99b51b8e6f7,34,23,Napoli,José María Callejón Bueno,113.0,53.4,Right Foot,Open Play,True,,True,0,
3879862,572b6f16-37a6-4c56-95c3-c536e46979f6,37,6,Napoli,Marek Hamšík,92.8,48.0,Right Foot,Open Play,,,True,0,
3879862,f35e296a-e7e5-4815-8a6f-d6e617ec6d0a,40,47,Napoli,Faouzi Ghoulam,85.5,22.8,Left Foot,Open Play,,,,0,
3879862,45f8b61d-f77b-4f74-8c93-6a934fa582fe,46,46,Napoli,Lorenzo Insigne,95.9,52.3,Right Foot,Open Play,,,,0,
3879862,7ccd4a45-1da4-4bef-be78-5ced0845085b,52,16,Torino,Josef Alexander Martínez Mencia,92.7,32.0,Left Foot,Open Play,,,True,0,
3879862,abda3a9e-b1be-4a96-bbc9-17442691235e,52,56,Torino,Marco Benassi,100.9,57.3,Right Foot,Open Play,True,,,0,
3879862,2fc94254-3e61-4795-99c4-54a3d1532da9,57,28,Torino,Davide Zappacosta,99.0,61.5,Right Foot,Open Play,,,,0,
3879862,027467ad-c125-4edb-9b50-2ea596971321,61,22,Napoli,Gonzalo Gerardo Higuaín,109.3,56.9,Right Foot,Open Play,,,True,0,True
3879862,af22d95e-c3a2-458f-a43b-8d180923f716,63,16,Napoli,Lorenzo Insigne,99.4,46.4,Left Foot,Open Play,,,True,0,
3879862,db9909f4-a97e-4bf2-a9f9-ab2189684218,65,2,Torino,Bruno da Silva Peres,110.4,33.1,Right Foot,Open Play,True,,,1,
3879817,9bb1fc56-f653-4b8a-bdf9-c3882c819755,3,29,Inter Milan,Mauro Emanuel Icardi Rivero,110.5,39.9,Left Foot,Open Play,,,,1,True
3879817,04b154a9-2552-43d7-ba92-3f74ab6004da,22,43,Napoli,Marek Hamšík,89.5,36.2,Right Foot,Open Play,,,,0,
3879817,3c336ba8-002e-4067-84da-4d90fc73605e,27,18,Napoli,Lorenzo Insigne,86.8,41.8,Right Foot,Open Play,,,True,0,
3879817,27094d11-0af8-423e-acec-cbaf2c8fba27,29,8,Napoli,Allan Marques Loureiro,87.4,41.2,Right Foot,Open Play,,,,0,
3879817,0dac2f4d-d8ce-45f9-82b2-b2fbde7fa94a,29,49,Napoli,Ivan Strinić,93.8,29.6,Left Foot,Open Play,True,,,0,
3879817,6f66360f-1090-473f-b9e4-86108178aae2,33,48,Napoli,Manolo Gabbiadini,90.8,42.8,Left Foot,Free Kick,,,,0,
3879817,be35e964-3e4a-4a36-80f8-4ef122777ccc,37,33,Inter Milan,Gary Alexis Medel Soto,98.3,42.9,Right Foot,Open Play,True,,,0,
3879817,744c46fd-7b5f-4708-a379-44bf3bfa0df6,37,46,Inter Milan,Stevan Jovetić,109.1,31.7,Left Foot,Open Play,True,,,0,
3879817,95524800-e910-4702-9240-1ca3be77fc6c,38,51,Inter Milan,Ivan Perišić,115.2,31.4,Head,Open Play,,,,0,True
3879817,3d2d6ebd-2c70-44c2-a7d4-36c3cc0d9766,39,47,Inter Milan,Danilo D''Ambrosio,108.2,47.9,Head,Open Play,,,,0,
3879817,30e6957e-885f-4d67-8c92-b11b5787f4cc,43,7,Inter Milan,Marcelo Brozović,107.5,47.0,Right Foot,Open Play,,,,1,
3879817,9ad75e53-17d1-4ae9-ab47-d97f0ed5351a,50,53,Inter Milan,Geoffrey Kondogbia,101.7,38.6,Right Foot,Open Play,True,,True,0,
3879817,ea18fd15-bd96-4ef0-85a0-128984f45325,52,17,Napoli,José María Callejón Bueno,109.5,55.2,Right Foot,Open Play,True,,,0,
3879817,c384640a-e0ba-4294-b7e2-171559b30c5a,55,50,Inter Milan,Geoffrey Kondogbia,95.5,36.6,Left Foot,Open Play,True,,,0,
3879817,72617159-2676-4721-8765-e6508ad5d6de,56,33,Inter Milan,Jeison Fabián Murillo Cerón,114.0,41.3,Head,Open Play,,True,True,0,
3879817,29d3e182-3af4-4df5-8653-55b500d5a439,57,52,Napoli,Marek Hamšík,103.2,27.0,Left Foot,Open Play,True,,,0,
3879817,8d50018c-ec37-457a-a967-a21552e0da2e,59,46,Inter Milan,Stevan Jovetić,100.8,50.0,Right Foot,Open Play,True,,,0,
3879817,24fea887-89af-4a87-aa07-aca4c4762071,62,16,Napoli,Marek Hamšík,89.9,44.6,Left Foot,Open Play,,,,0,
3879817,1b540bbd-72ad-45f1-a67c-3fa384a2bdba,74,25,Inter Milan,Stevan Jovetić,99.8,31.7,Right Foot,Open Play,True,,,0,
3879817,82880c60-db5b-4be2-9483-48999830fdd4,81,18,Napoli,Faouzi Ghoulam,95.7,25.4,Left Foot,Open Play,,,,0,
3879817,5dfe3730-0b81-43c2-b91a-976659112a2c,89,31,Napoli,José María Callejón Bueno,106.4,50.1,Right Foot,Open Play,,,True,0,
3879817,faa74e47-bd6f-4a74-8555-04af7cb978de,92,48,Inter Milan,Ivan Perišić,112.4,23.5,Left Foot,Open Play,,,,0,
3879825,9c255556-8ade-42c9-b13c-42661f82b38b,2,20,Lazio,Keita Baldé Diao,113.8,26.8,Left Foot,Open Play,,,True,0,
3879825,70c684a2-736b-4996-926a-671690eabb4e,5,7,Lazio,Marco Parolo,103.1,36.4,Left Foot,Open Play,True,,,0,
3879825,d04511b4-eba8-4e01-8473-24b45cc390ac,5,57,Lazio,Antonio Candreva,108.0,40.0,Right Foot,Penalty,,,,1,
3879825,8646bcfa-cf92-4443-afe1-2419380e2766,7,23,Lazio,Antonio Candreva,111.0,47.9,Right Foot,Open Play,True,,,0,
3879825,fe6667d7-47af-4d5e-92ef-feee67055520,11,45,Empoli,Marcel Büchel,86.8,49.0,Left Foot,Open Play,,,,0,
3879825,41cf8053-bd30-4426-acc4-e4c478af2219,13,7,Empoli,Marcel Büchel,92.1,35.2,Left Foot,Open Play,,,,0,
3879825,83bf9dda-63c9-46d9-8794-3a32f07c43e0,37,10,Lazio,Antonio Candreva,101.0,51.1,Right Foot,Open Play,True,,,0,
3879825,a657638c-3dc3-4df1-8e5a-d506f487acb7,37,30,Lazio,Miroslav Klose,114.2,42.1,Head,Open Play,,True,True,0,
3879825,00929c9d-d001-446e-b60e-cba9cfad7cad,40,17,Lazio,Ogenyi Eddy Onazi,105.3,37.9,Right Foot,Open Play,True,,True,0,
3879825,6d91439e-c7df-4eac-bdc7-2f40105f4d78,43,7,Lazio,Ogenyi Eddy Onazi,106.7,37.9,Right Foot,Open Play,True,,,1,
3879825,90813500-5c78-4ab8-a629-7eed3d0a6bdb,44,55,Empoli,Mário Rui Silva Duarte,91.2,20.8,Left Foot,Open Play,,,,0,
3879825,1aed919b-425b-4be2-83f9-f19d69e939a7,45,43,Lazio,Marco Parolo,75.8,28.4,Left Foot,Open Play,True,,,0,
3879825,c0a89c00-731e-4b1d-a35c-66980394875c,48,10,Lazio,Antonio Candreva,110.6,57.5,Right Foot,Open Play,True,,,0,
3879825,8cef5e68-74ba-4d3a-9a11-fc12b6ca858b,49,32,Lazio,Keita Baldé Diao,101.8,19.8,Right Foot,Open Play,,,True,0,
3879825,16e5b04a-b485-44d3-b41d-4abbd421e442,49,59,Lazio,Antonio Candreva,95.9,58.2,Right Foot,Open Play,,,,0,
3879825,80f30167-9af1-4011-ab23-b0678e044f09,51,20,Lazio,Keita Baldé Diao,101.3,24.2,Right Foot,Open Play,,,True,0,
3879825,1ece8246-05fb-47cd-9793-6022e7d81fff,55,44,Lazio,Antonio Candreva,107.8,46.2,Right Foot,Open Play,True,,,0,
3879825,271b8957-cbb1-4a76-9cbc-11b3db4a5de7,57,3,Lazio,Miroslav Klose,106.7,29.0,Right Foot,Open Play,True,,,0,
3879825,f7b27bcc-9490-43ba-80d7-2a1694ffa04d,58,20,Lazio,Keita Baldé Diao,98.8,44.2,Right Foot,Open Play,,,,0,
3879825,6baa7dcb-02e4-42de-9ef9-8dfda629e2be,59,5,Lazio,Antonio Candreva,91.7,48.2,Right Foot,Open Play,,,,0,
3879825,e2bb5583-a250-4c15-8eca-ee9f84628a2a,60,32,Empoli,Marcel Büchel,98.9,27.7,Left Foot,Open Play,True,,,0,
3879825,e2a9f79c-ee51-4f53-a427-58c01d193100,67,32,Lazio,Antonio Candreva,93.6,35.3,Right Foot,Open Play,True,,,0,
3879825,cd7d48f6-37a9-4fc8-89a9-0aa7662993a2,77,11,Empoli,Manuel Pucciarelli,100.4,28.2,Right Foot,Open Play,,,,0,
3879825,6a06397d-0ea0-4464-bae9-eb338d605f63,82,10,Empoli,Riccardo Saponara,105.9,35.3,Left Foot,Open Play,True,,,0,
3879825,53b5f9cf-6e2a-43ad-9d39-46379515a019,88,21,Lazio,Filip Đorđević,108.6,52.0,Right Foot,Open Play,,,,0,
3879750,f9fda523-b5b4-4a41-aeb8-abde32687cdd,1,39,Atalanta,Alejandro Darío Gómez,104.3,25.4,Left Foot,Open Play,,,True,0,
3879750,545af35e-8f34-445a-a2f2-826d29b771f5,6,15,Atalanta,Jasmin Kurtič,103.1,54.2,Right Foot,Open Play,True,,True,0,
3879750,87acdfec-8c12-4289-beb4-fd808ee63c66,8,54,Fiorentina,Manuel Pasqual,94.6,57.2,Left Foot,Free Kick,,,,0,
3879750,4209891f-fe1e-4b34-aff6-975b9402db63,9,23,Fiorentina,Matías Vecino Falero,96.2,24.5,Right Foot,Open Play,,,True,0,
3879750,8701a685-a936-4485-9dc2-9843fb6582b5,9,40,Atalanta,Boukary Dramé,115.6,32.1,Head,Open Play,,,,0,
3879750,a5ec03d3-5876-4ff6-bc98-202e6b8b800a,13,47,Fiorentina,Gonzalo Javier Rodríguez,110.0,38.6,Head,Open Play,,True,True,0,
3879750,2b2342f1-f32b-48cd-a7bc-a47f886be6a3,16,4,Fiorentina,Manuel Pasqual,107.8,65.3,Left Foot,Free Kick,,,,0,
3879750,1fbd7839-8b00-4f91-8ea4-5ff7fcaddde8,17,6,Atalanta,Luca Cigarini,103.0,30.3,Left Foot,Open Play,True,,,0,
3879750,5b5aaee4-1917-48e0-9768-1ee3764c209d,20,48,Fiorentina,Cristian Tello Herrera,106.5,55.1,Left Foot,Open Play,,,,0,
3879750,dfd30489-44e8-4920-a870-8a3af7999706,28,1,Atalanta,Alejandro Darío Gómez,113.0,43.6,Right Foot,Open Play,True,,True,0,
3879750,4144ec5e-56f7-425d-8b76-89e4aac45ed5,38,31,Fiorentina,Federico Bernardeschi,94.2,46.6,Left Foot,Open Play,,,True,0,
3879750,49baafd5-77ab-4539-97aa-3018ffb3e0a7,48,50,Fiorentina,Matías Ariel Fernández Fernández,107.7,54.1,Left Foot,Open Play,,,True,0,
3879750,5b94d1ef-7b87-411d-8975-d0c5c400d7c6,50,3,Atalanta,Alejandro Darío Gómez,102.7,35.5,Right Foot,Open Play,True,,,0,
3879750,86071dd5-88d2-453a-afc1-a9e7f17f5f39,50,15,Atalanta,Luca Cigarini,98.4,25.5,Right Foot,Open Play,,,True,0,
3879750,be52c045-7c5b-495a-9a65-063ec0153aa5,51,38,Atalanta,Jasmin Kurtič,93.5,60.1,Right Foot,Open Play,,,,0,
3879750,5c5c2740-5762-4f3a-98ec-0e14275aa418,52,15,Fiorentina,Matías Ariel Fernández Fernández,90.4,42.1,Right Foot,Open Play,True,,,0,
3879750,f14d684b-1ff9-47f3-90b3-9ef292a94c99,55,28,Fiorentina,Milan Badelj,100.4,28.6,Left Foot,Open Play,True,,True,0,
3879750,3691cd8c-8f4c-454d-8066-164d8c4f65b4,58,14,Atalanta,Luca Cigarini,100.9,37.7,Right Foot,Open Play,True,,,0,
3879750,88dc4a39-25fe-441e-a93e-8428070b87ea,64,55,Fiorentina,Milan Badelj,93.1,35.7,Left Foot,Open Play,,,True,0,
3879750,8a88a9eb-e9d6-44fb-918c-11bcd3290324,66,8,Fiorentina,Matías Ariel Fernández Fernández,107.5,43.9,Head,Open Play,,,,1,
3879750,0cc4203e-1117-4fed-a04d-4dd07679f5a9,80,38,Fiorentina,Cristian Tello Herrera,103.6,46.9,Right Foot,Open Play,,,,0,True
3879750,abecf0a8-d220-4b7e-881e-e9776d2b2834,80,39,Fiorentina,Cristian Tello Herrera,108.2,41.4,Left Foot,Open Play,True,,True,1,
3879750,a9586fa7-4268-45e1-8563-ba45305e73bd,83,7,Atalanta,Andrea Conti,114.5,38.7,Right Foot,Open Play,True,,,1,
3879750,cec61b23-a527-4fd9-8025-e3c936a3196a,84,45,Atalanta,Luca Cigarini,87.9,35.8,Right Foot,Open Play,,,,0,
3879750,d7476efe-d90a-429a-90b3-cbea8fe0eda4,86,41,Fiorentina,Nikola Kalinić,114.7,36.0,Right Foot,Open Play,True,,,1,
3879750,3bb6165e-a4f5-4671-9964-2e5c85f2a2c3,88,2,Atalanta,Serge Gakpé,87.5,54.2,Left Foot,Open Play,,,,0,
3879750,bb38c032-d874-4180-ae81-1832377ec24d,90,17,Atalanta,Mauricio Ricardo Pinilla Ferreira,112.0,48.9,Right Foot,Open Play,,,,1,
3879750,3e0efc5e-ee5d-4af4-a4b1-a77fec84172e,91,2,Fiorentina,Borja Valero Iglesias,100.9,41.7,Right Foot,Open Play,,,,0,
3879567,5ba34cfd-25b9-4592-ba12-7a3934f81a9e,8,28,AS Roma,Gervais Lombe Yao Kouassi,110.9,51.4,Right Foot,Open Play,True,,,0,
3879567,1c6008a4-2b6e-42e0-af97-b01948378068,10,0,Empoli,Leandro Daniel Paredes,82.3,36.4,Right Foot,Open Play,,,,0,
3879567,a73dcee2-8bb2-48d2-b6f6-5c05490ef2c5,15,8,AS Roma,Gervais Lombe Yao Kouassi,113.0,41.3,Head,Open Play,,,,0,
3879567,a0feac05-596a-4553-8d1d-c6c8df54b309,16,15,Empoli,Manuel Pucciarelli,106.8,30.1,Right Foot,Open Play,,,,0,
3879567,ec3887de-f2c6-4dbb-abad-9eba611be970,18,29,AS Roma,Mohamed Salah,104.7,51.1,Left Foot,Open Play,,,,0,
3879567,67801431-1602-477e-8903-d85a73f4135d,24,32,Empoli,Federico Barba,107.4,36.7,Left Foot,Open Play,True,,True,0,
3879567,8015b92a-e8ce-4020-9d70-b3f0a60d73bb,32,14,Empoli,Rade Krunić,109.2,25.1,Left Foot,Open Play,True,,,0,
3879567,fa5b5340-4308-4a63-b9fa-9cdd50006350,35,46,Empoli,Rade Krunić,105.3,23.9,Right Foot,Open Play,True,,True,0,
3879567,a8335e78-67ab-4bc5-8529-be14e86f33e9,40,18,Empoli,Massimo Maccarone,97.6,52.4,Left Foot,Open Play,,,,0,
3879567,a8ddce27-a086-43d1-b7cd-8d62595e2a61,42,44,AS Roma,Alessandro Florenzi,100.1,47.3,Right Foot,Open Play,,,,0,
3879567,1b74a514-346f-49ff-b29d-881b78044a41,43,33,AS Roma,Alessandro Florenzi,93.0,27.7,Right Foot,Open Play,,,,0,
3879567,8352a43b-5b29-4039-bbc4-52e202bd5812,47,55,Empoli,Leandro Daniel Paredes,99.1,56.1,Right Foot,Open Play,,,,0,
3879567,39efd002-7bd1-4ebe-bca8-af0d186f6a75,55,51,AS Roma,Miralem Pjanić,96.1,38.7,Right Foot,Free Kick,,,,1,
3879567,20d4fc4b-9416-40af-9dd2-cbabbc8af12a,58,8,AS Roma,Gervais Lombe Yao Kouassi,113.6,28.1,Right Foot,Open Play,,,True,0,
